water_name,county,species,quantity,length,stock_date,source_year
LILLY L A-58,SUMMIT,RAINBOW,299,9.87,06/11/2009,2009
LILLY L A-58,SUMMIT,RAINBOW,299,9.81,06/17/2009,2009
LILLY L A-58,SUMMIT,RAINBOW,299,10.44,06/22/2009,2009
LILLY L A-58,SUMMIT,RAINBOW,308,10.44,06/29/2009,2009
LILLY L A-58,SUMMIT,RAINBOW,300,10.27,07/08/2009,2009
LILLY L A-58,SUMMIT,RAINBOW,301,10.28,07/14/2009,2009
LILLY L A-58,SUMMIT,RAINBOW,300,10.0,07/21/2009,2009
LILLY L A-58,SUMMIT,RAINBOW,300,10.0,07/27/2009,2009
LILLY L A-58,SUMMIT,RAINBOW,300,10.0,08/03/2009,2009
LILLY L A-58,SUMMIT,RAINBOW,301,9.93,08/10/2009,2009
LILLY L A-58,SUMMIT,RAINBOW,200,10.04,08/18/2009,2009
LILLY L A-58,SUMMIT,RAINBOW,201,10.07,08/24/2009,2009
LILLY L A-58,SUMMIT,RAINBOW,200,10.6,09/08/2009,2009
LILY L BR-11,SUMMIT,RAINBOW,1283,9.57,06/05/2009,2009
LILY L BR-11,SUMMIT,RAINBOW,1201,9.63,06/24/2009,2009
LILY L BR-11,SUMMIT,RAINBOW,1099,9.86,07/21/2009,2009
LOST L A-59,SUMMIT,BROOK TROUT,4470,2.56,06/09/2009,2009
LOST L A-59,SUMMIT,RAINBOW,2502,9.87,06/09/2009,2009
LOST L A-59,SUMMIT,RAINBOW,2000,10.21,07/02/2009,2009
"LYMAN L, LOWER G-25",SUMMIT,RAINBOW,998,9.87,06/10/2009,2009
"LYMAN L, LOWER G-25",SUMMIT,BROOK TROUT,3494,2.58,06/10/2009,2009
"LYMAN L, LOWER G-25",SUMMIT,ALL TROUT,1001,10.21,07/02/2009,2009
"LYMAN L, LOWER G-25",SUMMIT,RAINBOW,1400,10.0,07/21/2009,2009
"LYMAN L, UPPER G-27",SUMMIT,RAINBOW,998,9.87,06/10/2009,2009
"LYMAN L, UPPER G-27",SUMMIT,BROOK TROUT,994,2.58,06/10/2009,2009
"LYMAN L, UPPER G-27",SUMMIT,ALL TROUT,599,10.21,07/02/2009,2009
MARSH L G-19,SUMMIT,RAINBOW,4860,9.75,05/26/2009,2009
OLSON L W-32,SUMMIT,BROOK TROUT,700,2.71,07/07/2009,2009
POT L A-8,SUMMIT,BROOK TROUT,400,2.71,07/06/2009,2009
PRIORD L BR-48,SUMMIT,TIGER TROUT,2397,2.86,07/07/2009,2009
QUARTER CORNER LG103,SUMMIT,RAINBOW,1200,10.0,05/20/2009,2009
"RED CASTLE,EAST G-17",SUMMIT,TIGER TROUT,2119,2.86,07/07/2009,2009
REIDS L W-38,SUMMIT,BROOK TROUT,500,2.71,07/06/2009,2009
ROCK L A-10,SUMMIT,BROOK TROUT,800,2.71,07/06/2009,2009
RUTH L BR-40,SUMMIT,BROOK TROUT,500,2.71,07/06/2009,2009
SCOW L BR-12,SUMMIT,BROOK TROUT,1701,3.03,07/07/2009,2009
SPECTACLE L A-44,SUMMIT,BROOK TROUT,1400,2.71,07/06/2009,2009
STAR L A-42,SUMMIT,TIGER TROUT,1851,2.86,07/06/2009,2009
TEAL L BR-32,SUMMIT,RAINBOW,304,9.05,09/29/2009,2009
TEAL L BR-32,SUMMIT,RAINBOW,598,9.18,11/24/2009,2009
TEAL L BR-32,SUMMIT,RAINBOW,560,10.37,12/21/2009,2009
TEAL L BR-32,SUMMIT,RAINBOW,303,10.42,12/22/2009,2009
TEAPOT L A-60,SUMMIT,RAINBOW,499,9.87,06/11/2009,2009
TEAPOT L A-60,SUMMIT,BROOK TROUT,877,2.58,06/17/2009,2009
TEAPOT L A-60,SUMMIT,RAINBOW,498,9.81,06/17/2009,2009
TEAPOT L A-60,SUMMIT,RAINBOW,499,10.44,06/22/2009,2009
TEAPOT L A-60,SUMMIT,RAINBOW,506,10.44,06/29/2009,2009
TEAPOT L A-60,SUMMIT,RAINBOW,499,10.27,07/08/2009,2009
TEAPOT L A-60,SUMMIT,RAINBOW,499,10.28,07/14/2009,2009
TEAPOT L A-60,SUMMIT,RAINBOW,501,9.86,07/21/2009,2009
TEAPOT L A-60,SUMMIT,RAINBOW,500,10.0,07/29/2009,2009
TEAPOT L A-60,SUMMIT,RAINBOW,500,10.0,08/03/2009,2009
TEAPOT L A-60,SUMMIT,RAINBOW,502,9.93,08/10/2009,2009
TEAPOT L A-60,SUMMIT,RAINBOW,499,10.04,08/18/2009,2009
TEAPOT L A-60,SUMMIT,RAINBOW,500,10.07,08/24/2009,2009
TRIAL L A-61,SUMMIT,RAINBOW,1999,9.63,06/24/2009,2009
TRIAL L A-61,SUMMIT,TIGER TROUT,2034,2.81,06/24/2009,2009
TRIAL L A-61,SUMMIT,RAINBOW ALBINO,398,10.14,06/24/2009,2009
TRIAL L A-61,SUMMIT,BROOK TROUT,8023,2.81,06/24/2009,2009
TRIAL L A-61,SUMMIT,RAINBOW,2000,10.21,07/02/2009,2009
TRIAL L A-61,SUMMIT,RAINBOW,998,10.48,07/07/2009,2009
TRIAL L A-61,SUMMIT,RAINBOW ALBINO,400,10.42,07/07/2009,2009
TRIAL L A-61,SUMMIT,RAINBOW,1000,10.28,07/14/2009,2009
TRIAL L A-61,SUMMIT,RAINBOW,1999,9.93,07/20/2009,2009
TRIAL L A-61,SUMMIT,RAINBOW ALBINO,399,10.47,07/22/2009,2009
TRIAL L A-61,SUMMIT,RAINBOW,1000,10.0,07/27/2009,2009
TRIAL L A-61,SUMMIT,RAINBOW,1000,10.0,08/03/2009,2009
TRIAL L A-61,SUMMIT,RAINBOW ALBINO,400,10.77,08/03/2009,2009
TRIAL L A-61,SUMMIT,RAINBOW,998,10.47,08/13/2009,2009
TRIAL L A-61,SUMMIT,RAINBOW ALBINO,400,10.77,08/18/2009,2009
TRIAL L A-61,SUMMIT,RAINBOW,1000,10.04,08/18/2009,2009
TRIAL L A-61,SUMMIT,RAINBOW,1999,10.07,08/24/2009,2009
TRIAL L A-61,SUMMIT,RAINBOW,1857,10.21,08/31/2009,2009
TRIAL L A-61,SUMMIT,RAINBOW ALBINO,399,10.96,08/31/2009,2009
TRIAL L A-61,SUMMIT,RAINBOW,1000,5.0,09/29/2009,2009
TRIDENT L A-41,SUMMIT,BROOK TROUT,400,2.71,07/06/2009,2009
"TWIN L, LOWER A-33",SUMMIT,TIGER TROUT,300,2.86,07/06/2009,2009
W-16,SUMMIT,BROOK TROUT,400,2.71,07/07/2009,2009
WALL L A-29,SUMMIT,TIGER TROUT,8400,2.86,07/06/2009,2009
WASHINGTON L A-23,SUMMIT,RAINBOW,1999,9.63,06/24/2009,2009
WASHINGTON L A-23,SUMMIT,TIGER TROUT,4068,2.81,06/24/2009,2009
WASHINGTON L A-23,SUMMIT,BROOK TROUT,4068,2.81,06/24/2009,2009
WASHINGTON L A-23,SUMMIT,RAINBOW ALBINO,401,10.14,06/24/2009,2009
WASHINGTON L A-23,SUMMIT,RAINBOW,2000,10.21,07/02/2009,2009
WASHINGTON L A-23,SUMMIT,RAINBOW,998,10.48,07/07/2009,2009
WASHINGTON L A-23,SUMMIT,RAINBOW ALBINO,400,10.42,07/07/2009,2009
WASHINGTON L A-23,SUMMIT,RAINBOW,1000,10.28,07/14/2009,2009
WASHINGTON L A-23,SUMMIT,RAINBOW ALBINO,399,10.47,07/20/2009,2009
WASHINGTON L A-23,SUMMIT,RAINBOW,1000,9.93,07/20/2009,2009
WASHINGTON L A-23,SUMMIT,RAINBOW,1000,10.0,07/27/2009,2009
WASHINGTON L A-23,SUMMIT,RAINBOW,1000,10.0,08/03/2009,2009
WASHINGTON L A-23,SUMMIT,RAINBOW ALBINO,400,10.77,08/03/2009,2009
WASHINGTON L A-23,SUMMIT,RAINBOW,1003,10.47,08/13/2009,2009
WASHINGTON L A-23,SUMMIT,RAINBOW ALBINO,400,10.77,08/24/2009,2009
WASHINGTON L A-23,SUMMIT,GRAYLING ARCTIC,10276,1.71,08/24/2009,2009
WASHINGTON L A-23,SUMMIT,RAINBOW,1000,5.0,09/29/2009,2009
WEIR L A-50,SUMMIT,GRAYLING ARCTIC,1000,1.4,08/03/2009,2009
WHISKEY ISLAND L BR3,SUMMIT,GRAYLING ARCTIC,1000,1.4,08/03/2009,2009
WHISKEY ISLAND L BR3,SUMMIT,GRAYLING ARCTIC,2009,2.49,09/23/2009,2009
"YELLOWPINE,LOWER W66",SUMMIT,BROOK TROUT,200,2.71,07/06/2009,2009
ANGEL L WR-19,DUCHESNE,CUTTHROAT,980,1.43,09/16/2009,2009
ATWINE L X-64,DUCHESNE,BROOK TROUT,1349,3.06,07/16/2009,2009
BEDGROUND L Z-46,DUCHESNE,GRAYLING ARCTIC,305,1.4,08/03/2009,2009
BETSEY L X-7,DUCHESNE,CUTTHROAT,4018,1.43,09/16/2009,2009
BLYTHE L Z-20,DUCHESNE,BROOK TROUT,700,2.71,07/06/2009,2009
BONNIE L Z-6,DUCHESNE,BROOK TROUT,603,3.03,07/06/2009,2009
BROWN DUCK L X-31,DUCHESNE,CUTTHROAT,2646,1.43,09/16/2009,2009
BUD L Z-2,DUCHESNE,BROOK TROUT,550,2.71,07/06/2009,2009
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,499,10.44,06/22/2009,2009
BUTTERFLY L Z-1,DUCHESNE,BROOK TROUT,1017,2.81,06/24/2009,2009
BUTTERFLY L Z-1,DUCHESNE,RAINBOW ALBINO,250,10.14,06/25/2009,2009
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,501,10.21,07/01/2009,2009
BUTTERFLY L Z-1,DUCHESNE,RAINBOW ALBINO,250,10.42,07/07/2009,2009
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,499,10.48,07/08/2009,2009
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,501,9.86,07/13/2009,2009
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,501,9.86,07/21/2009,2009
BUTTERFLY L Z-1,DUCHESNE,RAINBOW ALBINO,251,10.47,07/22/2009,2009
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,500,10.0,07/29/2009,2009
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,500,10.0,08/04/2009,2009
BUTTERFLY L Z-1,DUCHESNE,RAINBOW ALBINO,250,10.77,08/04/2009,2009
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,502,9.93,08/10/2009,2009
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,499,10.47,08/17/2009,2009
BUTTERFLY L Z-1,DUCHESNE,RAINBOW ALBINO,250,10.77,08/17/2009,2009
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,500,10.07,08/24/2009,2009
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,501,10.21,08/31/2009,2009
BUTTERFLY L Z-1,DUCHESNE,RAINBOW ALBINO,245,10.96,08/31/2009,2009
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,494,10.6,09/08/2009,2009
CHAIN L NO 4 U-4,DUCHESNE,CUTTHROAT,686,1.43,09/16/2009,2009
CLEMENTS RES X-74,DUCHESNE,CUTTHROAT,3920,1.43,09/16/2009,2009
D-26,DUCHESNE,BROOK TROUT,500,2.71,07/06/2009,2009
DALE L Z-39,DUCHESNE,BROOK TROUT,1500,2.71,07/06/2009,2009
DAYNES L Z-38,DUCHESNE,BROOK TROUT,2000,2.71,07/06/2009,2009
DEAN L Z-40,DUCHESNE,BROOK TROUT,1600,2.71,07/06/2009,2009
DENISE L WR-9,DUCHESNE,BROOK TROUT,252,3.06,07/16/2009,2009
GLADYS L X-128,DUCHESNE,BROOK TROUT,750,2.71,07/06/2009,2009
HELEN L X-126,DUCHESNE,BROOK TROUT,838,2.71,07/06/2009,2009
HOOVER L Z-10,DUCHESNE,BROOK TROUT,1900,2.71,07/06/2009,2009
JORDAN L Z-35,DUCHESNE,BROOK TROUT,2300,2.71,07/06/2009,2009
LF-43,DUCHESNE,BROOK TROUT,252,3.06,07/16/2009,2009
"LILY PAD,LOWER DG-26",DUCHESNE,BROOK TROUT,452,3.06,07/16/2009,2009
"LILY PAD,UPPER DG-25",DUCHESNE,BROOK TROUT,1201,3.06,07/16/2009,2009
LITTLE DOG L X-33,DUCHESNE,BROOK TROUT,696,3.06,07/16/2009,2009
LOST L Z-29,DUCHESNE,BROOK TROUT,1500,2.71,07/06/2009,2009
MABA L Z-8,DUCHESNE,BROOK TROUT,600,2.71,07/06/2009,2009
MARSHALL L Z-11,DUCHESNE,BROOK TROUT,1800,2.71,07/06/2009,2009
MILK L Y-25,DUCHESNE,BROOK TROUT,1749,3.06,07/16/2009,2009
MIRROR L Z-3,DUCHESNE,RAINBOW,2001,9.81,06/16/2009,2009
MIRROR L Z-3,DUCHESNE,RAINBOW,1999,9.63,06/24/2009,2009
MIRROR L Z-3,DUCHESNE,BROOK TROUT,7571,2.81,06/24/2009,2009
MIRROR L Z-3,DUCHESNE,RAINBOW ALBINO,600,10.14,06/25/2009,2009
MIRROR L Z-3,DUCHESNE,RAINBOW,999,10.21,07/02/2009,2009
MIRROR L Z-3,DUCHESNE,RAINBOW,998,10.48,07/07/2009,2009
MIRROR L Z-3,DUCHESNE,RAINBOW ALBINO,400,10.42,07/07/2009,2009
MIRROR L Z-3,DUCHESNE,RAINBOW,1000,10.28,07/14/2009,2009
MIRROR L Z-3,DUCHESNE,RAINBOW,1000,9.93,07/20/2009,2009
MIRROR L Z-3,DUCHESNE,RAINBOW ALBINO,600,10.47,07/20/2009,2009
MIRROR L Z-3,DUCHESNE,RAINBOW,1000,10.0,07/27/2009,2009
MIRROR L Z-3,DUCHESNE,RAINBOW,1000,10.0,08/03/2009,2009
MIRROR L Z-3,DUCHESNE,RAINBOW ALBINO,600,10.77,08/03/2009,2009
MIRROR L Z-3,DUCHESNE,RAINBOW,1001,10.47,08/13/2009,2009
MIRROR L Z-3,DUCHESNE,RAINBOW ALBINO,600,10.77,08/18/2009,2009
MIRROR L Z-3,DUCHESNE,RAINBOW,1000,10.04,08/18/2009,2009
MIRROR L Z-3,DUCHESNE,RAINBOW,1999,10.07,08/24/2009,2009
MIRROR L Z-3,DUCHESNE,RAINBOW ALBINO,504,10.96,08/31/2009,2009
MIRROR L Z-3,DUCHESNE,RAINBOW,1727,10.21,08/31/2009,2009
MIRROR L Z-3,DUCHESNE,RAINBOW,494,10.6,09/08/2009,2009
MIRROR L Z-3,DUCHESNE,RAINBOW,1500,5.0,09/24/2009,2009
MIRROR L Z-3,DUCHESNE,RAINBOW,1500,5.0,09/29/2009,2009
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,506,10.44,06/29/2009,2009
MOOSEHORN L Z-4,DUCHESNE,RAINBOW ALBINO,250,10.42,07/07/2009,2009
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,499,10.27,07/08/2009,2009
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,501,9.86,07/13/2009,2009
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,501,9.86,07/21/2009,2009
MOOSEHORN L Z-4,DUCHESNE,RAINBOW ALBINO,251,10.47,07/22/2009,2009
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,500,10.0,07/27/2009,2009
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,500,10.0,08/04/2009,2009
MOOSEHORN L Z-4,DUCHESNE,RAINBOW ALBINO,250,10.77,08/04/2009,2009
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,501,10.47,08/13/2009,2009
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,242,10.47,08/17/2009,2009
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,258,10.77,08/17/2009,2009
MOOSEHORN L Z-4,DUCHESNE,RAINBOW ALBINO,250,10.77,08/17/2009,2009
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,500,10.07,08/24/2009,2009
MOOSEHORN L Z-4,DUCHESNE,RAINBOW ALBINO,257,10.96,08/31/2009,2009
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,501,10.21,08/31/2009,2009
MUD L X-66,DUCHESNE,BROOK TROUT,374,3.06,07/16/2009,2009
PASS L Z-5,DUCHESNE,BROOK TROUT,877,2.58,06/17/2009,2009
PASS L Z-5,DUCHESNE,RAINBOW,602,9.81,06/17/2009,2009
PASS L Z-5,DUCHESNE,RAINBOW,418,10.44,06/22/2009,2009
PASS L Z-5,DUCHESNE,RAINBOW ALBINO,250,10.14,06/25/2009,2009
PASS L Z-5,DUCHESNE,RAINBOW,501,10.21,07/02/2009,2009
PASS L Z-5,DUCHESNE,RAINBOW ALBINO,250,10.42,07/07/2009,2009
PASS L Z-5,DUCHESNE,RAINBOW,501,10.48,07/08/2009,2009
PASS L Z-5,DUCHESNE,RAINBOW,499,10.28,07/14/2009,2009
PASS L Z-5,DUCHESNE,RAINBOW,500,9.93,07/20/2009,2009
PASS L Z-5,DUCHESNE,RAINBOW ALBINO,251,10.47,07/22/2009,2009
PASS L Z-5,DUCHESNE,RAINBOW,500,10.0,07/27/2009,2009
PASS L Z-5,DUCHESNE,RAINBOW,500,10.0,08/03/2009,2009
PASS L Z-5,DUCHESNE,RAINBOW,499,10.47,08/13/2009,2009
PASS L Z-5,DUCHESNE,RAINBOW ALBINO,250,10.77,08/18/2009,2009
PASS L Z-5,DUCHESNE,RAINBOW,499,10.04,08/18/2009,2009
PASS L Z-5,DUCHESNE,RAINBOW,500,10.07,08/24/2009,2009
PASS L Z-5,DUCHESNE,RAINBOW,658,10.21,08/31/2009,2009
PASS L Z-5,DUCHESNE,RAINBOW ALBINO,257,10.96,08/31/2009,2009
PASS L Z-5,DUCHESNE,RAINBOW,494,10.6,09/08/2009,2009
PHINNEY L X-119,DUCHESNE,BROOK TROUT,1363,2.71,07/06/2009,2009
PINE ISLAND L X-8,DUCHESNE,BROOK TROUT,8400,2.71,07/06/2009,2009
POLE CR L,DUCHESNE,RAINBOW,700,9.51,06/30/2009,2009
POLE CR L,DUCHESNE,RAINBOW,700,9.76,07/22/2009,2009
POWELL L Z-30,DUCHESNE,CUTTHROAT,2744,1.43,09/16/2009,2009
SCOUT L Z-12,DUCHESNE,RAINBOW,400,10.21,07/01/2009,2009
SCOUT L Z-12,DUCHESNE,RAINBOW,400,10.27,07/08/2009,2009
SCOUT L Z-12,DUCHESNE,BROOK TROUT,2001,3.2,07/13/2009,2009
SCOUT L Z-12,DUCHESNE,RAINBOW,397,9.86,07/13/2009,2009
SCOUT L Z-12,DUCHESNE,RAINBOW,399,9.86,07/21/2009,2009
SCOUT L Z-12,DUCHESNE,RAINBOW,400,10.0,07/29/2009,2009
SEA LION L RC-11,DUCHESNE,CUTTHROAT,784,1.43,09/16/2009,2009
SURVEY L RC-20,DUCHESNE,BROOK TROUT,1000,2.71,07/06/2009,2009
TWIN L X-49,DUCHESNE,CUTTHROAT,3996,2.2,10/07/2009,2009
TWIN L X-77,DUCHESNE,GRAYLING ARCTIC,1204,1.4,08/03/2009,2009
U- 22,DUCHESNE,BROOK TROUT,600,3.06,07/16/2009,2009
WILDER L Z-13,DUCHESNE,BROOK TROUT,400,2.71,07/06/2009,2009
X- 26,DUCHESNE,BROOK TROUT,400,3.06,07/16/2009,2009
ALEXANDER L A-1,SUMMIT,BROOK TROUT,1148,3.04,07/08/2008,2008
ALEXANDER L A-1,SUMMIT,BROOK TROUT,1226,2.97,07/08/2008,2008
AZURE (LOCK) L A-11,SUMMIT,GRAYLING ARCTIC,1000,1.17,07/28/2008,2008
BEAR L G-7,SUMMIT,BROOK TROUT,2000,2.92,07/09/2008,2008
BEAVER CR,SUMMIT,RAINBOW,200,10.28,07/01/2008,2008
BEAVER CR,SUMMIT,RAINBOW,200,10.44,07/11/2008,2008
BEAVER CR,SUMMIT,RAINBOW ALBINO,49,10.96,07/16/2008,2008
BEAVER CR,SUMMIT,RAINBOW,200,10.28,07/22/2008,2008
BEAVER CR,SUMMIT,RAINBOW,199,10.14,08/04/2008,2008
BEAVER CR,SUMMIT,RAINBOW ALBINO,49,11.16,08/12/2008,2008
BEAVER L BR-10,SUMMIT,RAINBOW,2015,9.93,06/25/2008,2008
BETH L A-6,SUMMIT,BROOK TROUT,500,2.92,07/08/2008,2008
BOBS L G-73,SUMMIT,TIGER TROUT,1320,2.75,07/09/2008,2008
BOURBON L BR-1,SUMMIT,BROOK TROUT,200,2.92,07/08/2008,2008
BRIDGER L G-20,SUMMIT,RAINBOW,2573,8.87,06/02/2008,2008
BRIDGER L G-20,SUMMIT,RAINBOW,2000,9.92,06/24/2008,2008
BRIDGER L G-20,SUMMIT,BROOK TROUT,2156,3.25,07/08/2008,2008
BRIDGER L G-20,SUMMIT,RAINBOW,2000,9.92,07/16/2008,2008
BRIDGER L G-20,SUMMIT,RAINBOW,1426,10.2,08/11/2008,2008
BROOK L A-20,SUMMIT,BROOK TROUT,100,2.92,07/08/2008,2008
BUCKEYE L A-3,SUMMIT,BROOK TROUT,500,2.92,07/08/2008,2008
CAROL L W-51,SUMMIT,BROOK TROUT,270,2.92,07/08/2008,2008
CASTLE L G-11,SUMMIT,TIGER TROUT,600,2.75,07/11/2008,2008
CHINA L G-21,SUMMIT,BROOK TROUT,7800,2.92,07/08/2008,2008
CLEGG L A-47,SUMMIT,BROOK TROUT,249,3.04,07/08/2008,2008
CLEGG L A-47,SUMMIT,BROOK TROUT,247,2.97,07/08/2008,2008
CLIFF L G-5,SUMMIT,TIGER TROUT,8304,2.75,07/15/2008,2008
COFFIN L GR-144,SUMMIT,TIGER TROUT,4500,2.75,07/09/2008,2008
CRYSTAL L A-51,SUMMIT,BROOK TROUT,498,3.04,07/08/2008,2008
CRYSTAL L A-51,SUMMIT,BROOK TROUT,504,2.97,07/08/2008,2008
DEADHORSE L G-77,SUMMIT,TIGER TROUT,4404,2.75,07/09/2008,2008
DIVIDE L NO 1 A-36,SUMMIT,BROOK TROUT,530,2.92,07/08/2008,2008
ELKHORN L W-64,SUMMIT,BROOK TROUT,100,2.92,07/08/2008,2008
"ERICKSON L,NORTH W26",SUMMIT,BROOK TROUT,900,2.92,07/08/2008,2008
FAITH L A-16,SUMMIT,BROOK TROUT,150,2.92,07/08/2008,2008
G- 13,SUMMIT,BROOK TROUT,800,2.92,07/08/2008,2008
G- 56,SUMMIT,BROOK TROUT,150,2.92,07/08/2008,2008
G- 68,SUMMIT,BROOK TROUT,410,2.92,07/15/2008,2008
G- 74,SUMMIT,BROOK TROUT,300,2.92,07/09/2008,2008
GR-145,SUMMIT,GRAYLING ARCTIC,1100,1.17,07/28/2008,2008
GR-162,SUMMIT,BROOK TROUT,700,2.92,07/10/2008,2008
GR-173,SUMMIT,BROOK TROUT,400,2.92,07/10/2008,2008
HAYDEN L BR-36,SUMMIT,TIGER TROUT,804,2.75,07/09/2008,2008
HAYSTACK L A-9,SUMMIT,BROOK TROUT,454,3.04,07/08/2008,2008
HAYSTACK L A-9,SUMMIT,BROOK TROUT,447,2.97,07/08/2008,2008
HESSIE L G-18,SUMMIT,TIGER TROUT,3300,2.75,07/09/2008,2008
HIDDEN L,SUMMIT,RAINBOW,510,9.93,06/23/2008,2008
HIDDEN L A-15,SUMMIT,BROOK TROUT,1000,2.92,07/08/2008,2008
HOOP L,SUMMIT,RAINBOW,1025,10.0,06/12/2008,2008
HOOP L,SUMMIT,RAINBOW,8011,3.87,06/18/2008,2008
ISLAND L G-9,SUMMIT,TIGER TROUT,996,2.75,07/11/2008,2008
JACKS L A-13,SUMMIT,BROOK TROUT,120,2.92,07/08/2008,2008
JAMES L A-31,SUMMIT,BROOK TROUT,200,2.92,07/08/2008,2008
JEWELL L BR-38,SUMMIT,TIGER TROUT,480,2.75,07/09/2008,2008
LILLIAN L A-43,SUMMIT,BROOK TROUT,300,2.92,07/08/2008,2008
LILLY L A-58,SUMMIT,RAINBOW,298,9.93,06/23/2008,2008
LILLY L A-58,SUMMIT,RAINBOW,308,10.44,07/01/2008,2008
LILLY L A-58,SUMMIT,RAINBOW,300,10.77,07/11/2008,2008
LILLY L A-58,SUMMIT,RAINBOW,300,10.77,07/16/2008,2008
LILLY L A-58,SUMMIT,RAINBOW,299,10.28,07/22/2008,2008
LILLY L A-58,SUMMIT,RAINBOW,300,10.14,07/29/2008,2008
LILLY L A-58,SUMMIT,RAINBOW,300,10.14,08/04/2008,2008
LILLY L A-58,SUMMIT,RAINBOW,308,10.05,08/12/2008,2008
LILLY L A-58,SUMMIT,RAINBOW,299,10.07,08/18/2008,2008
LILLY L A-58,SUMMIT,RAINBOW,300,10.6,08/25/2008,2008
LILLY L A-58,SUMMIT,RAINBOW,300,10.6,09/02/2008,2008
LILLY L A-58,SUMMIT,RAINBOW,300,10.77,09/08/2008,2008
LILY L BR-11,SUMMIT,RAINBOW,1100,10.28,06/13/2008,2008
LILY L BR-11,SUMMIT,RAINBOW,1099,10.28,07/03/2008,2008
LILY L LOWER A-25,SUMMIT,BROOK TROUT,300,2.92,07/08/2008,2008
LITTLE HIDDEN L W-21,SUMMIT,BROOK TROUT,1000,2.92,07/08/2008,2008
LOST L A-59,SUMMIT,RAINBOW,599,9.93,06/23/2008,2008
LOST L A-59,SUMMIT,RAINBOW,1900,9.93,06/24/2008,2008
LOST L A-59,SUMMIT,RAINBOW,2000,10.77,07/07/2008,2008
LOST L A-59,SUMMIT,BROOK TROUT,4000,2.92,07/11/2008,2008
LOVENIA L W-23,SUMMIT,BROOK TROUT,300,2.92,07/08/2008,2008
"LYMAN L, LOWER G-25",SUMMIT,RAINBOW,1201,10.28,06/12/2008,2008
"LYMAN L, LOWER G-25",SUMMIT,RAINBOW,1200,10.77,07/09/2008,2008
"LYMAN L, LOWER G-25",SUMMIT,BROOK TROUT,3500,2.92,07/09/2008,2008
"LYMAN L, UPPER G-27",SUMMIT,RAINBOW,524,10.28,06/12/2008,2008
"LYMAN L, UPPER G-27",SUMMIT,BROOK TROUT,1000,2.92,07/09/2008,2008
"LYMAN L, UPPER G-27",SUMMIT,RAINBOW,0,10.77,07/09/2008,2008
MARSH L G-19,SUMMIT,RAINBOW,5145,8.87,06/02/2008,2008
MCPHETERS L BR-14,SUMMIT,TIGER TROUT,5796,2.75,07/09/2008,2008
NOTCH L W-36,SUMMIT,BROOK TROUT,3000,2.92,07/08/2008,2008
OSTLER L BR-27,SUMMIT,TIGER TROUT,2796,2.75,07/09/2008,2008
PETIT L A-26,SUMMIT,BROOK TROUT,200,2.92,07/08/2008,2008
QUARTER CORNER LG103,SUMMIT,RAINBOW,1200,10.0,06/13/2008,2008
RAMONA L A-38,SUMMIT,BROOK TROUT,600,2.92,07/08/2008,2008
RED CASTLE L G-15,SUMMIT,TIGER TROUT,33696,2.75,07/09/2008,2008
"RED CASTLE,UPPER G16",SUMMIT,TIGER TROUT,5198,2.88,07/28/2008,2008
REIDS L W-38,SUMMIT,BROOK TROUT,500,2.92,07/08/2008,2008
RUTH L BR-40,SUMMIT,BROOK TROUT,247,2.97,07/08/2008,2008
RUTH L BR-40,SUMMIT,BROOK TROUT,249,3.04,07/08/2008,2008
SCOW L BR-12,SUMMIT,BROOK TROUT,1700,2.92,07/09/2008,2008
SHADOW L A-52,SUMMIT,BROOK TROUT,1400,2.92,07/08/2008,2008
"SHINGLE CR,EAST A-39",SUMMIT,TIGER TROUT,396,2.75,07/09/2008,2008
SMITHS FK PASS L G14,SUMMIT,TIGER TROUT,5196,2.75,07/09/2008,2008
TEAPOT L A-60,SUMMIT,RAINBOW,500,9.93,06/23/2008,2008
TEAPOT L A-60,SUMMIT,RAINBOW,506,10.44,07/01/2008,2008
TEAPOT L A-60,SUMMIT,RAINBOW,500,10.77,07/11/2008,2008
TEAPOT L A-60,SUMMIT,BROOK TROUT,500,2.92,07/11/2008,2008
